"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flower","leaf","offset","taxa"
"8956","3170","49.6667,9.65","9.65","49.6667","190","106","20","1995",102,102,0,"Betula pendula"
"8957","3172","49.7667,9.51667","9.51667","49.7667","200","106","20","1995",114,113,-1,"Betula pendula"
"8958","3173","48.7667,8.25","8.25","48.7667","180","106","20","1995",79,79,0,"Betula pendula"
"8959","3174","47.9833,7.85","7.85","47.9833","290","106","20","1995",92,95,3,"Betula pendula"
"8961","3179","48.7,8.13333","8.13333","48.7","140","106","20","1995",113,93,-20,"Betula pendula"
"8962","3180","48.7167,8.16667","8.16667","48.7167","180","106","20","1995",96,97,1,"Betula pendula"
"8963","3181","48.6167,8.05","8.05","48.6167","140","106","20","1995",99,94,-5,"Betula pendula"
"8964","3182","48.6,8.11667","8.11667","48.6","450","106","20","1995",106,102,-4,"Betula pendula"
"8966","3186","47.9,8.43333","8.43333","47.9","760","106","20","1995",165,125,-40,"Betula pendula"
"8967","3187","47.95,8.5","8.5","47.95","690","106","20","1995",129,126,-3,"Betula pendula"
"8971","3197","48.1167,8","8","48.1167","300","106","20","1995",104,94,-10,"Betula pendula"
"8972","3204","48.1833,8.1","8.1","48.1833","490","106","20","1995",126,115,-11,"Betula pendula"
"8975","3215","47.9833,7.96667","7.96667","47.9833","390","106","20","1995",102,105,3,"Betula pendula"
"8978","3218","48.4667,7.81667","7.81667","48.4667","140","106","20","1995",93,99,6,"Betula pendula"
"8980","3228","47.7667,8.78333","8.78333","47.7667","480","106","20","1995",98,109,11,"Betula pendula"
"8981","3230","47.7,9.2","9.2","47.7","410","106","20","1995",112,106,-6,"Betula pendula"
"8983","3235","47.8167,8.66667","8.66667","47.8167","650","106","20","1995",138,108,-30,"Betula pendula"
"8984","3236","47.6667,9.18333","9.18333","47.6667","440","106","20","1995",100,98,-2,"Betula pendula"
"8985","3237","48.3333,7.88333","7.88333","48.3333","170","106","20","1995",114,104,-10,"Betula pendula"
"8987","3250","47.75,7.8","7.8","47.75","690","106","20","1995",124,122,-2,"Betula pendula"
"8988","3251","47.7833,7.9","7.9","47.7833","540","106","20","1995",100,113,13,"Betula pendula"
"8989","3252","47.65,7.83333","7.83333","47.65","360","106","20","1995",109,106,-3,"Betula pendula"
"8990","3254","47.6,7.63333","7.63333","47.6","280","106","20","1995",97,94,-3,"Betula pendula"
"8991","3258","47.8667,7.6","7.6","47.8667","220","106","20","1995",93,97,4,"Betula pendula"
"8992","3260","47.8167,7.63333","7.63333","47.8167","270","106","20","1995",92,95,3,"Betula pendula"
"8994","3282","48.5333,8.08333","8.08333","48.5333","190","106","20","1995",94,92,-2,"Betula pendula"
"8995","3283","48.4667,7.95","7.95","48.4667","160","106","20","1995",99,94,-5,"Betula pendula"
"8996","3284","48.4833,8.16667","8.16667","48.4833","280","106","20","1995",110,102,-8,"Betula pendula"
"8998","3290","48.8,8.31667","8.31667","48.8","150","106","20","1995",108,98,-10,"Betula pendula"
"8999","3298","47.6,7.88333","7.88333","47.6","300","106","20","1995",130,112,-18,"Betula pendula"
"9001","3300","47.7333,8","8","47.7333","820","106","20","1995",121,119,-2,"Betula pendula"
"9002","3306","48,9.03333","9.03333","48","705","106","20","1995",137,120,-17,"Betula pendula"
"9003","3311","47.8,9.31667","9.31667","47.8","600","106","20","1995",115,114,-1,"Betula pendula"
"9004","3317","47.7667,9.31667","9.31667","47.7667","440","106","20","1995",109,107,-2,"Betula pendula"
"9005","3325","48.1167,8.25","8.25","48.1167","820","106","20","1995",127,123,-4,"Betula pendula"
"9007","3328","47.7167,8.18333","8.18333","47.7167","920","106","20","1995",134,123,-11,"Betula pendula"
"9008","3332","47.7167,8.43333","8.43333","47.7167","450","106","20","1995",118,108,-10,"Betula pendula"
"9012","3340","48.2833,8.08333","8.08333","48.2833","220","106","20","1995",97,98,1,"Betula pendula"
"9013","3343","48.3833,8.28333","8.28333","48.3833","420","106","20","1995",115,112,-3,"Betula pendula"
"9014","3346","48.2833,8.85","8.85","48.2833","520","106","20","1995",113,112,-1,"Betula pendula"
"9015","3349","48.2167,8.96667","8.96667","48.2167","650","106","20","1995",115,112,-3,"Betula pendula"
"9016","3351","48.2,8.88333","8.88333","48.2","840","106","20","1995",123,122,-1,"Betula pendula"
"9017","3354","48.2,9.76667","9.76667","48.2","520","106","20","1995",101,115,14,"Betula pendula"
"9020","3360","48.0167,9.65","9.65","48.0167","570","106","20","1995",113,114,1,"Betula pendula"
"9021","3364","48.7667,8.58333","8.58333","48.7667","400","106","20","1995",119,114,-5,"Betula pendula"
"9022","3369","48.6333,8.63333","8.63333","48.6333","630","106","20","1995",115,110,-5,"Betula pendula"
"9026","3377","48.75,8.55","8.55","48.75","600","106","20","1995",123,117,-6,"Betula pendula"
"9027","3378","48.2833,9.71667","9.71667","48.2833","510","106","20","1995",111,106,-5,"Betula pendula"
"9028","3381","48.35,9.81667","9.81667","48.35","560","106","20","1995",118,111,-7,"Betula pendula"
"9029","3388","48.4667,8.43333","8.43333","48.4667","650","106","20","1995",113,107,-6,"Betula pendula"
"9030","3389","48.45,8.4","8.4","48.45","800","106","20","1995",124,119,-5,"Betula pendula"
"9031","3390","48.4167,8.46667","8.46667","48.4167","670","106","20","1995",121,114,-7,"Betula pendula"
"9033","3392","48.4167,8.5","8.5","48.4167","600","106","20","1995",117,123,6,"Betula pendula"
"9034","3396","48.3167,9.06667","9.06667","48.3167","630","106","20","1995",130,118,-12,"Betula pendula"
"9036","3400","48.45,8.68333","8.68333","48.45","560","106","20","1995",120,114,-6,"Betula pendula"
"9042","3417","47.7667,9.53333","9.53333","47.7667","510","106","20","1995",104,114,10,"Betula pendula"
"9043","3418","47.9333,9.75","9.75","47.9333","590","106","20","1995",128,119,-9,"Betula pendula"
"9045","3426","48.4833,9.41667","9.41667","48.4833","460","106","20","1995",113,108,-5,"Betula pendula"
"9046","3434","48.3,8.56667","8.56667","48.3","640","106","20","1995",113,113,0,"Betula pendula"
"9047","3435","48.1667,8.63333","8.63333","48.1667","600","106","20","1995",113,105,-8,"Betula pendula"
"9049","3438","47.9333,9.55","9.55","47.9333","580","106","20","1995",115,112,-3,"Betula pendula"
"9050","3441","48.1833,9.5","9.5","48.1833","530","106","20","1995",115,114,-1,"Betula pendula"
"9051","3450","48.1833,9.28333","9.28333","48.1833","810","106","20","1995",123,115,-8,"Betula pendula"
"9052","3451","48.0667,9.18333","9.18333","48.0667","620","106","20","1995",114,113,-1,"Betula pendula"
"9053","3452","48.0167,9.25","9.25","48.0167","590","106","20","1995",114,115,1,"Betula pendula"
"9054","3464","48.4167,9.05","9.05","48.4167","480","106","20","1995",111,103,-8,"Betula pendula"
"9055","3469","48.5333,9.05","9.05","48.5333","340","106","20","1995",113,104,-9,"Betula pendula"
"9057","3478","48.75,8.81667","8.81667","48.75","610","106","20","1995",122,117,-5,"Betula pendula"
"9059","3482","47.7333,12.8833","12.8833","47.7333","480","106","20","1995",118,106,-12,"Betula pendula"
"9060","3484","48.4,11.7333","11.7333","48.4","450","106","20","1995",114,112,-2,"Betula pendula"
"9062","3492","47.8667,12.1333","12.1333","47.8667","440","106","20","1995",110,109,-1,"Betula pendula"
"9064","3498","48.5833,11.0833","11.0833","48.5833","410","106","20","1995",111,110,-1,"Betula pendula"
"9066","3501","48.15,12.8333","12.8333","48.15","380","106","20","1995",109,102,-7,"Betula pendula"
"9067","3510","47.7833,12","12","47.7833","520","106","20","1995",120,115,-5,"Betula pendula"
"9068","3513","47.85,12.0667","12.0667","47.85","480","106","20","1995",101,92,-9,"Betula pendula"
"9069","3515","47.7167,11.4167","11.4167","47.7167","620","106","20","1995",115,115,0,"Betula pendula"
"9070","3516","47.6833,11.5667","11.5667","47.6833","680","106","20","1995",122,115,-7,"Betula pendula"
"9072","3520","47.6333,13","13","47.6333","550","106","20","1995",134,120,-14,"Betula pendula"
"9073","3526","48.3833,11.4167","11.4167","48.3833","470","106","20","1995",112,112,0,"Betula pendula"
"9075","3533","48.0333,11.9","11.9","48.0333","550","106","20","1995",107,116,9,"Betula pendula"
"9076","3534","48.05,11.95","11.95","48.05","530","106","20","1995",110,112,2,"Betula pendula"
"9078","3539","48.3167,11.9167","11.9167","48.3167","460","106","20","1995",99,95,-4,"Betula pendula"
"9079","3542","48.3833,12.1833","12.1833","48.3833","460","106","20","1995",114,111,-3,"Betula pendula"
"9080","3543","48.5167,11.7667","11.7667","48.5167","500","106","20","1995",113,110,-3,"Betula pendula"
"9081","3545","48.4667,11.9333","11.9333","48.4667","420","106","20","1995",111,110,-1,"Betula pendula"
"9082","3549","48.1333,11.3667","11.3667","48.1333","540","106","20","1995",110,110,0,"Betula pendula"
"9086","3558","47.45,11.2667","11.2667","47.45","910","106","20","1995",141,136,-5,"Betula pendula"
"9088","3563","48.7833,11.2833","11.2833","48.7833","410","106","20","1995",130,112,-18,"Betula pendula"
"9089","3565","47.95,11.1","11.1","47.95","550","106","20","1995",112,100,-12,"Betula pendula"
"9090","3575","48.05,11.1","11.1","48.05","550","106","20","1995",115,114,-1,"Betula pendula"
"9091","3578","47.8667,12.7167","12.7167","47.8667","610","106","20","1995",111,114,3,"Betula pendula"
"9092","3585","48.0667,12.7667","12.7667","48.0667","390","106","20","1995",118,112,-6,"Betula pendula"
"9093","3586","47.7667,11.7333","11.7333","47.7667","730","106","20","1995",119,115,-4,"Betula pendula"
"9094","3589","47.65,11.75","11.75","47.65","790","106","20","1995",124,122,-2,"Betula pendula"
"9095","3601","48.35,12.45","12.45","48.35","460","106","20","1995",108,113,5,"Betula pendula"
"9096","3605","48.0333,11.5167","11.5167","48.0333","540","106","20","1995",112,112,0,"Betula pendula"
"9097","3606","48.1167,11.7333","11.7333","48.1167","540","106","20","1995",114,117,3,"Betula pendula"
"9100","3617","48.6,11.6333","11.6333","48.6","410","106","20","1995",113,111,-2,"Betula pendula"
"9101","3618","47.75,12.1167","12.1167","47.75","510","106","20","1995",114,110,-4,"Betula pendula"
"9102","3625","47.7333,10.7833","10.7833","47.7333","750","106","20","1995",125,118,-7,"Betula pendula"
"9104","3630","47.8333,10.8","10.8","47.8333","830","106","20","1995",118,112,-6,"Betula pendula"
"9105","3631","47.8167,10.9","10.9","47.8167","710","106","20","1995",122,114,-8,"Betula pendula"
"9106","3633","48.6333,11.3167","11.3167","48.6333","420","106","20","1995",110,105,-5,"Betula pendula"
"9107","3642","48,11.1667","11.1667","48","560","106","20","1995",113,115,2,"Betula pendula"
"9108","3645","48,11.3333","11.3333","48","590","106","20","1995",120,114,-6,"Betula pendula"
"9112","3659","47.8167,12.65","12.65","47.8167","610","106","20","1995",111,113,2,"Betula pendula"
"9113","3663","48.0333,12.55","12.55","48.0333","500","106","20","1995",131,118,-13,"Betula pendula"
"9114","3668","48.15,12.2833","12.2833","48.15","450","106","20","1995",110,103,-7,"Betula pendula"
"9115","3669","47.9833,12.1333","12.1333","47.9833","480","106","20","1995",118,111,-7,"Betula pendula"
"9117","3682","47.7167,11.15","11.15","47.7167","660","106","20","1995",124,120,-4,"Betula pendula"
"9120","3693","48.8333,12.9667","12.9667","48.8333","310","106","20","1995",112,113,1,"Betula pendula"
"9121","3694","48.8833,12.6","12.6","48.8833","330","106","20","1995",114,105,-9,"Betula pendula"
"9125","3703","48.85,13.15","13.15","48.85","450","106","20","1995",115,113,-2,"Betula pendula"
"9126","3705","48.8167,12.8","12.8","48.8167","320","106","20","1995",119,101,-18,"Betula pendula"
"9127","3707","48.65,12.5667","12.5667","48.65","350","106","20","1995",111,87,-24,"Betula pendula"
"9128","3709","48.4167,12.7667","12.7667","48.4167","430","106","20","1995",115,110,-5,"Betula pendula"
"9131","3723","48.85,13.3333","13.3333","48.85","560","106","20","1995",114,110,-4,"Betula pendula"
"9134","3737","48.8167,11.85","11.85","48.8167","370","106","20","1995",113,94,-19,"Betula pendula"
"9135","3738","48.9333,11.8667","11.8667","48.9333","480","106","20","1995",108,109,1,"Betula pendula"
"9136","3741","48.9,12.0167","12.0167","48.9","380","106","20","1995",116,111,-5,"Betula pendula"
"9137","3744","49.1333,12.7333","12.7333","49.1333","480","106","20","1995",113,112,-1,"Betula pendula"
"9139","3750","48.5833,12.1833","12.1833","48.5833","390","106","20","1995",150,108,-42,"Betula pendula"
"9140","3751","48.6167,12.2","12.2","48.6167","400","106","20","1995",113,111,-2,"Betula pendula"
"9141","3753","48.6333,12.35","12.35","48.6333","370","106","20","1995",112,109,-3,"Betula pendula"
"9142","3755","48.5667,11.75","11.75","48.5667","450","106","20","1995",118,112,-6,"Betula pendula"
"9144","3759","48.7333,12.3","12.3","48.7333","400","106","20","1995",89,104,15,"Betula pendula"
"9145","3773","48.4833,13.4333","13.4333","48.4833","310","106","20","1995",112,112,0,"Betula pendula"
"9146","3775","48.3,13.15","13.15","48.3","340","106","20","1995",114,113,-1,"Betula pendula"
"9147","3777","48.4333,13.0167","13.0167","48.4333","360","106","20","1995",113,108,-5,"Betula pendula"
"9148","3778","48.3333,13.1167","13.1167","48.3333","380","106","20","1995",109,98,-11,"Betula pendula"
"9150","3783","48.9333,13.2","13.2","48.9333","600","106","20","1995",115,123,8,"Betula pendula"
"9151","3784","48.9833,13.3","13.3","48.9833","620","106","20","1995",120,115,-5,"Betula pendula"
"9152","3786","48.9667,13.1333","13.1333","48.9667","560","106","20","1995",167,115,-52,"Betula pendula"
"9153","3798","49.0833,12.8833","12.8833","49.0833","430","106","20","1995",113,116,3,"Betula pendula"
"9155","3804","48.45,12.35","12.35","48.45","440","106","20","1995",113,110,-3,"Betula pendula"
"9156","3808","48.55,13.2333","13.2333","48.55","360","106","20","1995",109,112,3,"Betula pendula"
"9157","3814","48.65,13.6333","13.6333","48.65","550","106","20","1995",120,114,-6,"Betula pendula"
"9158","3818","48.6,13.75","13.75","48.6","660","106","20","1995",114,113,-1,"Betula pendula"
"9159","3824","48.75,13.8167","13.8167","48.75","720","106","20","1995",116,115,-1,"Betula pendula"
"9160","3827","48.75,13.5167","13.5167","48.75","440","106","20","1995",113,113,0,"Betula pendula"
"9161","3828","48.75,13.75","13.75","48.75","775","106","20","1995",121,120,-1,"Betula pendula"
"9165","3837","49.3333,12.1167","12.1167","49.3333","360","106","20","1995",109,108,-1,"Betula pendula"
"9166","3839","49.4,12.0167","12.0167","49.4","390","106","20","1995",117,114,-3,"Betula pendula"
"9168","3846","49.6,11.75","11.75","49.6","460","106","20","1995",113,111,-2,"Betula pendula"
"9170","3849","49.6167,11.8167","11.8167","49.6167","400","106","20","1995",110,107,-3,"Betula pendula"
"9171","3852","49.0333,11.4833","11.4833","49.0333","370","106","20","1995",122,104,-18,"Betula pendula"
"9172","3858","49.1667,11.9667","11.9667","49.1667","340","106","20","1995",122,115,-7,"Betula pendula"
"9173","3865","49.3167,12.85","12.85","49.3167","400","106","20","1995",113,112,-1,"Betula pendula"
"9174","3866","49.2167,12.7667","12.7667","49.2167","480","106","20","1995",113,107,-6,"Betula pendula"
"9176","3876","49.8667,11.9","11.9","49.8667","460","106","20","1995",112,114,2,"Betula pendula"
"9177","3877","49.95,12.0333","12.0333","49.95","620","106","20","1995",138,121,-17,"Betula pendula"
"9178","3884","49.1667,11.45","11.45","49.1667","400","106","20","1995",112,109,-3,"Betula pendula"
"9181","3890","49.35,12.35","12.35","49.35","500","106","20","1995",109,104,-5,"Betula pendula"
"9182","3891","49.3167,12.3","12.3","49.3167","440","106","20","1995",124,110,-14,"Betula pendula"
"9183","3893","49.8333,12.05","12.05","49.8333","500","106","20","1995",120,124,4,"Betula pendula"
"9184","3895","49.5833,12.15","12.15","49.5833","390","106","20","1995",120,115,-5,"Betula pendula"
"9185","3897","49.7167,12.1833","12.1833","49.7167","410","106","20","1995",116,113,-3,"Betula pendula"
"9188","3911","49.1,11.8167","11.8167","49.1","460","106","20","1995",113,112,-1,"Betula pendula"
"9190","3915","49.05,11.8833","11.8833","49.05","390","106","20","1995",117,114,-3,"Betula pendula"
"9192","3918","49.2167,11.7667","11.7667","49.2167","510","106","20","1995",99,107,8,"Betula pendula"
"9195","3927","48.9667,12.0833","12.0833","48.9667","400","106","20","1995",113,106,-7,"Betula pendula"
"9196","3934","49.0667,12.0167","12.0167","49.0667","430","106","20","1995",119,110,-9,"Betula pendula"
"9198","3937","48.9167,12.4333","12.4333","48.9167","330","106","20","1995",112,113,1,"Betula pendula"
"9199","3939","49.0333,12.25","12.25","49.0333","325","106","20","1995",122,111,-11,"Betula pendula"
"9200","3940","48.9833,12.2","12.2","48.9833","332","106","20","1995",143,130,-13,"Betula pendula"
"9202","3945","48.9,11.6167","11.6167","48.9","400","106","20","1995",109,116,7,"Betula pendula"
"9203","3947","49.1,12.4833","12.4833","49.1","570","106","20","1995",113,112,-1,"Betula pendula"
"9208","3959","49.5333,11.6833","11.6833","49.5333","420","106","20","1995",114,113,-1,"Betula pendula"
"9210","3963","49.95,12.2833","12.2833","49.95","550","106","20","1995",113,115,2,"Betula pendula"
"9211","3967","49.7833,12.3167","12.3167","49.7833","600","106","20","1995",120,116,-4,"Betula pendula"
"9212","3972","50,12.3","12.3","50","480","106","20","1995",113,114,1,"Betula pendula"
"9213","3974","49.9167,12.3833","12.3833","49.9167","530","106","20","1995",126,118,-8,"Betula pendula"
"9215","3978","49.6333,12.2667","12.2667","49.6333","450","106","20","1995",117,120,3,"Betula pendula"
"9216","3981","49.65,12.2667","12.2667","49.65","520","106","20","1995",117,110,-7,"Betula pendula"
"9217","3983","49.6167,12.35","12.35","49.6167","570","106","20","1995",117,114,-3,"Betula pendula"
